1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
526,462,0,None,2,Twnhs,TA,Gd,462,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,None,0,CBlock,1,Typ,297,1,TA,Unf,TA,BuiltIn,1973,988,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,1596,Inside,21,Reg,0,180,RM,0,None,None,0,11,MeadowV,101,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,462,AllPub,120,1973,1973,2009
1072,213,0,None,2,1Fam,TA,No,336,41,BLQ,GLQ,1,0,TA,295,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,CBlock,1,Min1,240,1,TA,Unf,TA,Detchd,1948,1285,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8635,Inside,50,Reg,0,50,RM,0,None,None,0,1,BrkSide,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672,AllPub,0,1948,2001,2008
682,548,0,Grvl,2,1Fam,None,None,0,0,None,None,0,0,None,440,Y,Norm,Norm,SBrkr,128,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,PConc,1,Typ,440,2,TA,Unf,TA,Detchd,1966,1230,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10440,Corner,60,Reg,0,50,RM,0,None,None,0,5,OldTown,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,440,AllPub,74,1910,1981,2009
1182,960,0,None,4,1Fam,TA,No,448,0,Rec,Unf,0,0,Gd,448,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,Gd,1,CBlock,2,Typ,509,1,TA,Fin,TA,Attchd,1968,2142,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,13000,Corner,100,Reg,0,60,RL,576,BrkFace,None,0,6,NAmes,72,6,6,Y,0,None,CompShg,Gable,Normal,WD,252,Pave,8,896,AllPub,0,1968,1968,2009
1337,0,0,None,2,TwnhsE,Gd,No,1201,0,GLQ,Unf,1,0,Ex,36,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,405,2,TA,Fin,TA,Attchd,1998,1337,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500,FR2,32,Reg,0,120,RM,443,BrkFace,None,0,3,Mitchel,199,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1237,AllPub,0,1998,1998,2006
1563,0,0,None,3,1Fam,TA,No,33,0,GLQ,Unf,0,0,Gd,1530,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,758,3,TA,RFn,TA,Attchd,2007,1563,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10206,Inside,78,Reg,0,20,RL,468,Stone,None,0,10,Somerst,99,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1563,AllPub,144,2007,2007,2008
1065,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1065,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,461,2,TA,Unf,TA,Detchd,1974,1065,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8892,Inside,80,IR1,0,20,RL,66,BrkCmn,None,0,7,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,6,1065,AllPub,74,1960,1960,2007
1301,1116,0,None,4,1Fam,None,None,0,0,None,None,0,0,None,1288,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,462,2,TA,Unf,TA,Attchd,1991,2417,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16059,Corner,121,Reg,0,60,RL,284,BrkFace,None,0,4,NoRidge,82,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1288,AllPub,127,1991,1992,2006
684,876,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,684,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,2005,1560,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11911,Inside,122,IR2,0,60,RL,0,None,None,0,3,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,684,AllPub,100,2005,2005,2009
1040,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,None,None,0,Slab,1,Typ,420,2,TA,Unf,TA,Detchd,1950,1040,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7200,Inside,60,Reg,0,20,RL,0,None,None,0,7,NAmes,29,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0,AllPub,0,1950,1950,2006
1235,0,0,None,2,1Fam,TA,No,600,0,Rec,Unf,0,0,TA,635,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,480,2,TA,Unf,TA,Attchd,1961,1235,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8500,Inside,85,Reg,0,20,RL,203,BrkCmn,None,0,12,NAmes,0,3,5,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,6,1235,AllPub,0,1961,1961,2006
964,0,0,Grvl,2,1Fam,TA,No,713,0,ALQ,Unf,1,0,Gd,163,Y,Norm,Norm,SBrkr,44,Gd,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,432,2,TA,Unf,TA,Detchd,1921,964,0,GasA,Ex,1Story,1,TA,HLS,Gtl,13360,Inside,80,IR1,0,30,RL,0,None,None,0,8,Crawfor,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876,AllPub,0,1921,2006,2009
1260,1031,0,None,4,2fmCon,Fa,Mn,1046,0,Rec,Unf,0,1,TA,168,N,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,2,Typ,506,2,TA,Unf,TA,Detchd,1900,2291,0,GasW,Ex,2.5Unf,2,TA,Lvl,Gtl,7200,Corner,60,Reg,0,190,C (all),0,None,None,0,11,OldTown,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,99,Pave,9,1214,AllPub,0,1910,1998,2007
905,881,0,None,3,1Fam,TA,No,648,0,GLQ,Unf,1,0,Gd,176,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,684,2,TA,RFn,TA,Attchd,1997,1786,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9337,Inside,69,IR1,0,60,RL,0,None,None,0,5,CollgCr,162,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,824,AllPub,0,1997,1997,2007
680,790,0,None,3,1Fam,Gd,No,310,0,ALQ,Unf,0,0,Gd,370,Y,Norm,Norm,SBrkr,0,Gd,Ex,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,420,2,TA,Fin,TA,BuiltIn,1993,1470,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9765,Corner,98.81801455,IR2,0,60,RL,68,BrkFace,Shed,480,4,Gilbert,63,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,680,AllPub,232,1993,1993,2009
1588,0,0,None,3,1Fam,TA,Av,1162,0,ALQ,Unf,0,0,Gd,426,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,472,2,TA,RFn,TA,Attchd,1999,1588,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10264,Inside,78,IR1,0,20,RL,183,BrkFace,None,0,8,CollgCr,29,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1588,AllPub,158,1999,1999,2006
960,0,0,None,3,1Fam,TA,No,520,0,Rec,Unf,1,0,TA,440,Y,Norm,Norm,FuseF,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,432,1,TA,Fin,TA,Attchd,1965,960,0,GasA,TA,1Story,1,TA,HLS,Gtl,10921,Inside,73,Reg,0,20,RL,48,BrkFace,None,0,5,Edwards,0,5,4,P,0,None,CompShg,Hip,Normal,WD,0,Pave,6,960,AllPub,120,1965,1965,2007
835,0,0,None,2,1Fam,TA,No,108,0,ALQ,Unf,0,0,TA,350,N,Norm,Norm,SBrkr,77,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,366,1,TA,Unf,Fa,Basment,1920,835,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,10625,Corner,85,Reg,0,30,RL,0,None,Shed,400,5,Edwards,0,5,5,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,5,458,AllPub,0,1920,1950,2010
977,755,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,741,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,476,2,TA,Fin,TA,Attchd,1985,1732,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,9206,Inside,77,Reg,0,60,RL,336,BrkFace,None,0,6,SawyerW,46,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,741,AllPub,192,1985,1985,2010
1535,0,0,None,4,Duplex,None,None,0,0,None,None,0,0,None,0,Y,Norm,Norm,SBrkr,0,Fa,TA,HdBoard,HdBoard,None,None,0,Slab,2,Typ,410,2,TA,Unf,TA,Attchd,1979,1535,0,GasA,TA,1Story,2,TA,Bnk,Gtl,7018,Inside,64,Reg,0,90,RL,0,None,None,0,6,SawyerW,0,5,5,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,8,0,AllPub,0,1979,1979,2009
1226,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1226,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,740,3,TA,RFn,TA,Attchd,2009,1226,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10402,Corner,94,IR1,0,20,RL,0,None,None,0,5,CollgCr,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1226,AllPub,0,2009,2009,2010
1226,592,0,None,4,1Fam,TA,No,224,0,LwQ,Unf,0,0,TA,816,Y,Norm,Norm,FuseF,0,Fa,TA,Stucco,Stucco,None,TA,2,PConc,1,Typ,240,1,TA,Unf,TA,Detchd,1951,1818,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,7758,Corner,88.07950954,Reg,0,50,RM,600,BrkFace,None,0,6,IDOTRR,0,4,7,Y,0,None,CompShg,Gable,Normal,WD,184,Pave,7,1040,AllPub,0,1931,1950,2007
1053,939,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1053,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,648,2,TA,RFn,TA,Attchd,2003,1992,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375,Inside,75,Reg,0,60,FV,768,BrkFace,None,0,8,Somerst,45,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1053,AllPub,140,2003,2004,2008
1047,0,0,Grvl,2,1Fam,None,None,0,0,None,None,0,0,None,641,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,BrkTil,1,Typ,273,1,Fa,Unf,Fa,Detchd,1954,1047,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10800,Inside,60,Reg,0,30,RM,0,None,Shed,450,8,OldTown,0,7,4,N,0,None,CompShg,Mansard,Normal,WD,0,Pave,6,641,AllPub,0,1885,1995,2007
1844,0,0,None,3,1Fam,TA,No,705,0,BLQ,Unf,0,0,Gd,1139,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,2,Typ,546,2,TA,RFn,TA,Attchd,1977,1844,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11751,Inside,105,IR1,0,20,RL,480,BrkFace,None,0,1,NWAmes,122,6,6,Y,0,None,CompShg,Hip,Normal,COD,0,Pave,7,1844,AllPub,0,1977,1977,2010
1216,639,0,None,4,1Fam,Fa,No,444,0,Rec,Unf,0,0,TA,550,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,2,Typ,325,1,TA,Unf,TA,Attchd,1954,1855,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,9525,Inside,75,Reg,0,50,RL,0,None,None,0,10,Edwards,0,4,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,994,AllPub,182,1954,1972,2006
774,656,0,None,3,1Fam,TA,No,250,0,GLQ,Unf,0,0,Gd,134,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,2000,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7750,Inside,88.03408431,IR1,0,80,RL,0,None,None,0,4,Gilbert,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384,AllPub,180,2000,2000,2010
1282,1414,0,None,4,1Fam,TA,Av,984,0,GLQ,Unf,1,0,Ex,280,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,792,3,TA,Fin,TA,BuiltIn,2007,2696,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,9965,Inside,77,Reg,0,60,RL,220,Stone,None,0,10,CollgCr,184,5,7,Y,0,None,CompShg,Gable,Partial,New,168,Pave,10,1264,AllPub,120,2007,2007,2007
2259,0,0,None,3,1Fam,TA,Mn,35,869,ALQ,Rec,1,0,Gd,905,Y,Norm,Norm,SBrkr,192,Gd,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,2,CBlock,2,Typ,450,2,TA,Unf,TA,Basment,1953,2259,0,GasA,TA,1Story,1,Gd,Bnk,Gtl,21000,Corner,144.9137675,Reg,0,20,RL,184,BrkFace,None,0,10,Crawfor,120,5,6,Y,0,None,CompShg,Hip,Abnorml,COD,0,Pave,7,1809,AllPub,166,1953,1953,2007
1436,884,0,None,3,1Fam,TA,No,774,150,ALQ,LwQ,1,0,TA,104,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,TA,1,CBlock,2,Typ,180,1,TA,Unf,TA,Detchd,1945,2320,1,GasA,Ex,2Story,1,Gd,Lvl,Mod,7259,Inside,61,IR1,0,70,RL,0,None,None,0,7,Crawfor,0,8,6,Y,0,None,CompShg,Gambrel,Normal,WD,0,Pave,9,1028,AllPub,224,1945,2002,2007
729,729,0,Pave,2,TwnhsE,TA,No,419,0,GLQ,Unf,0,0,Gd,310,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Fa,1,PConc,2,Typ,440,2,TA,Unf,TA,Detchd,1999,1458,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,3230,Corner,34,Reg,0,160,FV,1129,BrkFace,None,0,6,Somerst,32,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,729,AllPub,0,1999,1999,2007
1092,0,0,None,3,1Fam,TA,No,170,670,LwQ,BLQ,0,1,TA,252,Y,Norm,Norm,SBrkr,144,TA,TA,Wd Sdng,Wd Sdng,None,Po,1,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1962,1092,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11616,Inside,107.7775487,Reg,0,20,RL,116,BrkFace,None,0,9,Sawyer,20,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1092,AllPub,0,1962,1962,2009
1125,0,0,None,2,1Fam,None,None,0,0,None,None,0,0,None,1125,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,430,2,TA,Unf,TA,Attchd,2007,1125,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8536,Corner,74,Reg,0,20,RL,0,None,None,0,4,Edwards,64,5,5,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1125,AllPub,80,2006,2007,2007
1699,1523,0,None,5,1Fam,TA,Mn,1470,0,GLQ,Unf,1,0,Gd,203,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,2,PConc,3,Typ,594,3,TA,Unf,TA,Attchd,1990,3222,0,GasA,Gd,2Story,1,Gd,Lvl,Gtl,12376,Corner,90,Reg,0,60,RL,0,None,None,0,5,SawyerW,0,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,11,1673,AllPub,367,1990,1990,2010
728,728,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,728,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,390,2,TA,Fin,TA,Attchd,2005,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8461,Inside,65,Reg,0,60,RL,0,None,None,0,7,CollgCr,24,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,728,AllPub,0,2005,2006,2006
772,351,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,732,Y,Norm,Norm,SBrkr,140,TA,TA,AsbShng,AsbShng,MnPrv,None,0,PConc,1,Typ,264,1,TA,Unf,TA,Detchd,1979,1123,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,6060,Inside,50,Reg,0,50,RM,0,None,None,0,6,IDOTRR,0,5,4,P,0,None,CompShg,Gable,Normal,WD,0,Pave,4,732,AllPub,0,1939,1950,2007
1199,0,0,None,2,TwnhsE,TA,No,300,0,GLQ,Unf,0,0,Gd,899,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,None,None,0,PConc,2,Typ,530,2,TA,RFn,TA,Attchd,1993,1199,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7892,Inside,55,Reg,0,120,RL,0,None,None,0,3,SawyerW,63,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1199,AllPub,0,1993,1993,2008
958,0,0,None,2,TwnhsE,TA,No,120,0,ALQ,Unf,0,0,Gd,958,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,440,2,TA,RFn,TA,Attchd,1977,958,0,GasA,TA,1Story,1,TA,Lvl,Gtl,4928,Inside,70.1997151,IR1,0,120,RL,0,None,None,0,2,NPkVill,205,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1078,AllPub,0,1976,1976,2007
660,688,0,None,3,1Fam,TA,No,512,0,BLQ,Unf,0,0,TA,148,Y,PosN,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Fa,1,CBlock,1,Typ,453,2,TA,RFn,TA,Attchd,1966,1348,1,GasA,TA,2Story,1,TA,Lvl,Gtl,7590,Inside,69,Reg,0,60,RL,266,BrkFace,None,0,7,NAmes,108,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,660,AllPub,188,1966,1966,2006
1053,0,180,None,3,1Fam,TA,No,567,28,Rec,BLQ,0,1,TA,413,Y,Norm,Norm,FuseA,0,TA,TA,Plywood,Plywood,MnWw,None,0,CBlock,1,Typ,750,2,TA,RFn,TA,2Types,1998,1053,1,GasA,TA,1Story,1,Ex,Lvl,Gtl,8973,Inside,69,Reg,0,20,RL,85,BrkFace,None,0,7,NAmes,80,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1008,AllPub,0,1958,1991,2006
1022,1032,0,None,3,1Fam,TA,No,695,0,GLQ,Unf,1,0,Gd,297,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,390,2,TA,RFn,TA,BuiltIn,2000,2054,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12224,Corner,110.5621997,IR1,0,60,RL,40,BrkFace,None,0,7,Gilbert,48,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,992,AllPub,24,2000,2000,2009
1327,0,0,None,3,1Fam,TA,No,405,0,Rec,Unf,1,0,TA,658,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,624,2,TA,Unf,TA,Detchd,1974,1327,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7388,Corner,75,Reg,0,20,RL,0,None,None,0,7,NAmes,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1063,AllPub,0,1959,2002,2007
1682,0,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,1304,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,Gd,1,PConc,2,Typ,530,2,TA,Unf,TA,Attchd,1970,1682,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10400,Inside,80,Reg,0,20,RL,288,BrkFace,None,0,5,NWAmes,0,6,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1304,AllPub,98,1970,1970,2008
1214,0,0,None,3,1Fam,TA,No,695,0,BLQ,Unf,0,0,TA,519,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Fa,1,CBlock,2,Typ,318,1,TA,RFn,TA,Attchd,1967,1214,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10355,Corner,101.7595204,IR1,0,20,RL,196,BrkFace,None,0,7,NAmes,111,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1214,AllPub,0,1967,1967,2007
1959,0,0,None,5,Duplex,None,None,0,0,None,None,0,0,None,1907,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,3,Typ,766,3,TA,Unf,TA,2Types,1989,1959,0,GasA,Gd,1Story,2,TA,Lvl,Gtl,11070,Inside,82,Reg,0,90,RL,70,BrkFace,None,0,7,Mitchel,0,5,7,Y,0,None,CompShg,Gable,Family,WD,0,Pave,9,1907,AllPub,0,1988,1989,2006
928,836,0,None,3,1Fam,TA,No,821,0,GLQ,Unf,1,0,Gd,107,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,None,0,PConc,2,Typ,470,2,TA,RFn,TA,Attchd,1997,1764,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15426,Inside,65,IR1,0,60,RL,0,None,None,0,8,CollgCr,99,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,928,AllPub,276,1997,1997,2009
910,475,0,None,4,1Fam,TA,No,507,0,Rec,Unf,0,0,TA,403,Y,Artery,Norm,SBrkr,0,Fa,TA,BrkFace,Wd Sdng,MnPrv,None,0,CBlock,2,Typ,720,2,TA,Unf,TA,Detchd,2000,1385,0,GasA,Fa,1.5Fin,1,TA,Lvl,Gtl,8520,Corner,71,Reg,0,50,RL,0,None,None,0,6,NAmes,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,910,AllPub,0,1952,1952,2010
1501,0,0,None,3,1Fam,TA,Gd,679,0,GLQ,Unf,1,0,Gd,811,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,577,2,TA,RFn,TA,Attchd,1999,1501,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10335,Inside,78,IR1,0,20,RL,183,BrkFace,None,0,6,CollgCr,29,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1490,AllPub,144,1999,1999,2009
1728,0,0,None,6,Duplex,TA,No,1332,0,Rec,Unf,1,0,TA,396,Y,RRAe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,504,2,TA,Unf,TA,Detchd,1963,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,9100,Inside,70,Reg,0,90,RM,336,BrkFace,None,0,11,Sawyer,0,5,5,Y,0,None,CompShg,Gable,Abnorml,ConLI,0,Pave,10,1728,AllPub,0,1963,1963,2006
970,739,0,None,3,Twnhs,None,None,0,0,None,None,0,0,None,970,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Maj1,380,2,TA,Unf,TA,Detchd,2004,1709,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2522,Inside,24,Reg,0,160,RM,50,Stone,None,0,4,Edwards,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,970,AllPub,0,2004,2006,2006
884,1151,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,884,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,434,2,TA,Fin,TA,BuiltIn,2001,2035,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9505,CulDSac,59.91111111,IR1,0,60,RL,180,BrkFace,None,0,5,Gilbert,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,884,AllPub,144,2001,2001,2010
896,448,0,None,3,1Fam,None,None,0,0,None,None,0,0,None,896,Y,Norm,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,240,1,TA,Unf,Fa,Detchd,1936,1344,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,78.99367063,Reg,0,50,RM,0,None,None,0,4,BrkSide,114,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,896,AllPub,200,1936,1950,2006
969,0,0,None,3,1Fam,TA,Av,716,0,BLQ,Unf,0,0,TA,253,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,440,2,TA,Unf,TA,Attchd,1975,969,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10356,Corner,120,Reg,0,20,RL,0,None,None,0,1,CollgCr,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,969,AllPub,0,1975,1975,2007
1097,896,0,None,4,1Fam,TA,No,416,0,Rec,Unf,0,0,TA,409,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,Gd,1,CBlock,2,Typ,495,2,TA,RFn,TA,Attchd,1971,1993,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,14803,CulDSac,59.91111111,IR1,0,60,RL,252,BrkFace,None,0,6,NWAmes,66,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,825,AllPub,0,1971,1971,2006
